algo,op,iter,wall_ns,cycles
rsa-15360,keygen,0,63201821286,169886488610
rsa-15360,keygen,1,24685944147,66355814132
rsa-15360,keygen,2,34190694252,91904581406
rsa-15360,keygen,3,47494157551,127664290586
rsa-15360,keygen,4,27006369284,72593117428
rsa-15360,keygen,5,33861259473,91019061294
rsa-15360,keygen,6,12787206341,34372008798
rsa-15360,keygen,7,40584475827,109091065648
rsa-15360,keygen,8,113052126277,303884104416
rsa-15360,keygen,9,59756125543,160624459942
rsa-15360,keygen,10,21315555390,57296210550
rsa-15360,keygen,11,16011716728,43039492200
rsa-15360,keygen,12,31931721679,85832463596
rsa-15360,keygen,13,69063927250,185643828824
rsa-15360,keygen,14,13021040919,35000555870
rsa-15360,keygen,15,40478481154,108806152278
rsa-15360,keygen,16,93478711832,251270768334
rsa-15360,keygen,17,131168780579,352581670350
rsa-15360,keygen,18,65112742385,175023044550
rsa-15360,keygen,19,12565124710,33775053524
rsa-15360,keygen,20,6484240488,17429637446
rsa-15360,keygen,21,10536610837,28322408180
rsa-15360,keygen,22,33002662345,88711153060
rsa-15360,keygen,23,106572903106,286467953730
rsa-15360,keygen,24,50144557396,134788564426
rsa-15360,keygen,25,13108166666,35234747732
rsa-15360,keygen,26,68754145506,184811136082
rsa-15360,keygen,27,85182981299,228971845294
rsa-15360,keygen,28,45024158505,121024933926
rsa-15360,keygen,29,14042961598,37747479048
rsa-15360,keygen,30,76816032039,206481486346
rsa-15360,keygen,31,44439541910,119453483662
rsa-15360,keygen,32,32171749265,86477658432
rsa-15360,keygen,33,58829714484,158134266316
rsa-15360,keygen,34,119243509966,320526543500
rsa-15360,keygen,35,154727044765,415906282044
rsa-15360,keygen,36,58750613525,157921642778
rsa-15360,keygen,37,44602562348,119891682860
rsa-15360,keygen,38,184139283591,494966377748
rsa-15360,keygen,39,103345763136,277793400658
rsa-15360,keygen,40,27389284846,73622394462
rsa-15360,keygen,41,49200128604,132249939942
rsa-15360,keygen,42,69543520885,186932975282
rsa-15360,keygen,43,31763801348,85381093512
rsa-15360,keygen,44,35046769493,94205712122
rsa-15360,keygen,45,68245824336,183444768040
rsa-15360,keygen,46,102788650445,276295881920
rsa-15360,keygen,47,6374924546,17135796256
rsa-15360,keygen,48,11774169657,31648966526
rsa-15360,keygen,49,15920640652,42794679824
rsa-15360,keygen,50,13260964017,35645468866
rsa-15360,keygen,51,64823894558,174246620526
rsa-15360,keygen,52,38646981233,103883080626
rsa-15360,keygen,53,31384258041,84360881122
rsa-15360,keygen,54,83713052675,225020677382
rsa-15360,keygen,55,69580692227,187032893436
rsa-15360,keygen,56,36781368051,98868313254
rsa-15360,keygen,57,32173488377,86482332812
