algo,op,iter,wall_ns,cycles
rsa-7680,keygen,0,7988335385,431370094
rsa-7680,keygen,1,87249514300,4711473758
rsa-7680,keygen,2,26693842151,1441467461
rsa-7680,pss-sign,0,227934778,12308467
rsa-7680,pss-sign,1,227951018,12309346
rsa-7680,pss-sign,2,227987167,12311293
rsa-7680,pss-sign,3,227954944,12309558
rsa-7680,pss-sign,4,227963574,12310023
rsa-7680,pss-sign,5,228073259,12315924
rsa-7680,pss-sign,6,227995981,12311774
rsa-7680,pss-sign,7,227987333,12311301
rsa-7680,pss-sign,8,227947611,12309163
rsa-7680,pss-sign,9,227937500,12308617
rsa-7680,pss-sign,10,227940630,12308786
rsa-7680,pss-sign,11,227987370,12311309
rsa-7680,pss-sign,12,227940000,12308752
rsa-7680,pss-sign,13,227939981,12308750
rsa-7680,pss-sign,14,227943370,12308933
rsa-7680,pss-sign,15,227956056,12309617
rsa-7680,pss-sign,16,227942259,12308872
rsa-7680,pss-sign,17,227952666,12309436
rsa-7680,pss-sign,18,227934944,12308477
rsa-7680,pss-sign,19,227931111,12308272
rsa-7680,pss-sign,20,227962611,12309972
rsa-7680,pss-sign,21,227950704,12309329
rsa-7680,pss-sign,22,244875888,13223289
rsa-7680,pss-sign,23,227975037,12310643
rsa-7680,pss-sign,24,227971371,12310444
rsa-7680,pss-sign,25,227967352,12310228
rsa-7680,pss-sign,26,227992999,12311614
rsa-7680,pss-sign,27,227992185,12311566
rsa-7680,pss-sign,28,228010371,12312552
rsa-7680,pss-sign,29,227991462,12311530
rsa-7680,pss-sign,30,227968556,12310294
rsa-7680,pss-sign,31,227960037,12309834
rsa-7680,pss-sign,32,227970055,12310374
rsa-7680,pss-sign,33,227960074,12309836
rsa-7680,pss-sign,34,227966148,12310163
rsa-7680,pss-sign,35,227955629,12309595
rsa-7680,pss-sign,36,227962500,12309960
rsa-7680,pss-sign,37,227994074,12311671
rsa-7680,pss-sign,38,227965833,12310147
rsa-7680,pss-sign,39,227968018,12310263
rsa-7680,pss-sign,40,227963667,12310029
rsa-7680,pss-sign,41,227963056,12309997
rsa-7680,pss-sign,42,227969334,12310335
rsa-7680,pss-sign,43,227964759,12310088
rsa-7680,pss-sign,44,227959536,12309807
rsa-7680,pss-sign,45,227983907,12311123
rsa-7680,pss-sign,46,227989389,12311419
rsa-7680,pss-sign,47,227971130,12310433
rsa-7680,pss-sign,48,227990574,12311483
rsa-7680,pss-sign,49,227973240,12310546
rsa-7680,pss-sign,50,227967908,12310259
rsa-7680,pss-sign,51,227968611,12310296
rsa-7680,pss-sign,52,227990371,12311470
rsa-7680,pss-sign,53,227963407,12310015
rsa-7680,pss-sign,54,245146834,13237919
rsa-7680,pss-sign,55,227990796,12311495
rsa-7680,pss-sign,56,227971407,12310447
rsa-7680,pss-sign,57,227973407,12310554
rsa-7680,pss-sign,58,227974722,12310619
rsa-7680,pss-sign,59,227982148,12311026
rsa-7680,pss-sign,60,228336370,12330129
rsa-7680,pss-sign,61,228040223,12314160
rsa-7680,pss-sign,62,227988722,12311383
rsa-7680,pss-sign,63,227976222,12310708
rsa-7680,pss-sign,64,228005351,12312281
rsa-7680,pss-sign,65,227972315,12310496
rsa-7680,pss-sign,66,227970037,12310373
rsa-7680,pss-sign,67,227973963,12310586
rsa-7680,pss-sign,68,227977185,12310759
rsa-7680,pss-sign,69,227969056,12310320
rsa-7680,pss-sign,70,227970518,12310399
rsa-7680,pss-sign,71,227973500,12310553
rsa-7680,pss-sign,72,228043092,12314301
rsa-7680,pss-sign,73,228010351,12312547
rsa-7680,pss-sign,74,227987926,12311339
rsa-7680,pss-sign,75,227973333,12310550
rsa-7680,pss-sign,76,227968223,12310275
rsa-7680,pss-sign,77,227973852,12310580
rsa-7680,pss-sign,78,227980074,12310914
rsa-7680,pss-sign,79,227975463,12310667
rsa-7680,pss-sign,80,227963759,12310027
rsa-7680,pss-sign,81,227996222,12311788
rsa-7680,pss-sign,82,227959185,12309787
rsa-7680,pss-sign,83,227977166,12310758
rsa-7680,pss-sign,84,227962223,12309950
rsa-7680,pss-sign,85,227968352,12310281
rsa-7680,pss-sign,86,244917796,13225552
rsa-7680,pss-sign,87,227942277,12308873
rsa-7680,pss-sign,88,227951889,12309394
rsa-7680,pss-sign,89,227934926,12308477
rsa-7680,pss-sign,90,227965685,12310138
rsa-7680,pss-sign,91,227966667,12310192
rsa-7680,pss-sign,92,227954518,12309530
rsa-7680,pss-sign,93,227959685,12309814
rsa-7680,pss-sign,94,227963426,12309998
rsa-7680,pss-sign,95,227967278,12310224
rsa-7680,pss-sign,96,227949055,12309240
rsa-7680,pss-sign,97,227974259,12310600
rsa-7680,pss-sign,98,227950704,12309330
rsa-7680,pss-sign,99,227996630,12311808
rsa-7680,pss-verify,0,1753630,94687
rsa-7680,pss-verify,1,1746334,94297
rsa-7680,pss-verify,2,1754352,94728
rsa-7680,pss-verify,3,1744851,94218
rsa-7680,pss-verify,4,1744685,94208
rsa-7680,pss-verify,5,1755759,94804
rsa-7680,pss-verify,6,1744852,94218
rsa-7680,pss-verify,7,1754148,94716
rsa-7680,pss-verify,8,1744815,94216
rsa-7680,pss-verify,9,1755556,94793
rsa-7680,pss-verify,10,1745129,94232
