algo,op,iter,wall_ns,cycles
ML-KEM-512,keygen,0,39483,105768
ML-KEM-512,keygen,1,35251,94482
ML-KEM-512,keygen,2,33086,88682
ML-KEM-512,keygen,3,32683,87616
ML-KEM-512,keygen,4,32261,86460
ML-KEM-512,keygen,5,32880,88148
ML-KEM-512,keygen,6,32564,87298
ML-KEM-512,keygen,7,32612,87428
ML-KEM-512,keygen,8,36445,97680
ML-KEM-512,keygen,9,33163,88618
ML-KEM-512,keygen,10,33086,88702
ML-KEM-512,keygen,11,32445,86984
ML-KEM-512,keygen,12,32404,86874
ML-KEM-512,keygen,13,32823,88002
ML-KEM-512,keygen,14,32460,87018
ML-KEM-512,keygen,15,32398,86854
ML-KEM-512,keygen,16,32306,86608
ML-KEM-512,keygen,17,33351,89414
ML-KEM-512,keygen,18,32418,86906
ML-KEM-512,keygen,19,32544,87246
ML-KEM-512,keygen,20,32422,86918
ML-KEM-512,keygen,21,32589,87362
ML-KEM-512,keygen,22,32347,86718
ML-KEM-512,keygen,23,32638,87500
ML-KEM-512,keygen,24,32519,87186
ML-KEM-512,keygen,25,32448,86990
ML-KEM-512,keygen,26,32437,86968
ML-KEM-512,keygen,27,32525,87196
ML-KEM-512,keygen,28,32526,87200
ML-KEM-512,keygen,29,32604,87404
ML-KEM-512,keygen,30,32330,86670
ML-KEM-512,keygen,31,32198,86312
ML-KEM-512,keygen,32,32308,86610
ML-KEM-512,keygen,33,32427,86928
ML-KEM-512,keygen,34,32960,88364
ML-KEM-512,keygen,35,32330,86670
ML-KEM-512,keygen,36,32508,87150
ML-KEM-512,keygen,37,32503,87136
ML-KEM-512,keygen,38,41381,110754
ML-KEM-512,keygen,39,32974,88404
ML-KEM-512,keygen,40,32852,88052
ML-KEM-512,keygen,41,32668,87580
ML-KEM-512,keygen,42,32296,86578
ML-KEM-512,keygen,43,32409,86884
ML-KEM-512,keygen,44,32338,86692
ML-KEM-512,keygen,45,32468,87040
ML-KEM-512,keygen,46,31894,85498
ML-KEM-512,keygen,47,32830,88012
ML-KEM-512,keygen,48,32459,87018
ML-KEM-512,keygen,49,32302,86592
ML-KEM-512,keygen,50,32507,87146
ML-KEM-512,keygen,51,32566,87302
ML-KEM-512,keygen,52,32610,87424
