algo,op,iter,wall_ns,cycles
ecdh-P-521,keygen,0,1108900,2980584
ecdh-P-521,keygen,1,1105394,2971232
ecdh-P-521,keygen,2,1116022,2999798
ecdh-P-521,keygen,3,1104563,2969002
ecdh-P-521,keygen,4,1103265,2965510
ecdh-P-521,keygen,5,1106413,2973974
ecdh-P-521,keygen,6,1104939,2970012
ecdh-P-521,keygen,7,1104655,2969252
ecdh-P-521,keygen,8,1109231,2981548
ecdh-P-521,keygen,9,1102619,2963774
ecdh-P-521,keygen,10,1103535,2966240
ecdh-P-521,keygen,11,1107500,2976898
ecdh-P-521,keygen,12,1103659,2966574
ecdh-P-521,keygen,13,1101904,2961852
ecdh-P-521,keygen,14,1100645,2958468
ecdh-P-521,keygen,15,1101880,2961786
ecdh-P-521,keygen,16,1103252,2965472
ecdh-P-521,keygen,17,1107599,2977166
ecdh-P-521,keygen,18,1105368,2971038
ecdh-P-521,keygen,19,1103801,2966890
ecdh-P-521,keygen,20,1106245,2973520
ecdh-P-521,keygen,21,1104423,2968630
ecdh-P-521,keygen,22,1104473,2968756
ecdh-P-521,keygen,23,1107208,2976118
ecdh-P-521,keygen,24,1105267,2970898
ecdh-P-521,keygen,25,1104139,2967868
ecdh-P-521,keygen,26,1167899,3139246
ecdh-P-521,keygen,27,1106193,2973386
ecdh-P-521,keygen,28,1104953,2970052
ecdh-P-521,keygen,29,1107797,2977702
ecdh-P-521,keygen,30,1126214,3027152
ecdh-P-521,keygen,31,1109020,2980982
ecdh-P-521,keygen,32,1105030,2970262
ecdh-P-521,keygen,33,1104647,2969230
ecdh-P-521,keygen,34,1103510,2966166
ecdh-P-521,keygen,35,1105344,2971098
ecdh-P-521,keygen,36,1102770,2964178
ecdh-P-521,keygen,37,1101813,2961608
ecdh-P-521,keygen,38,1103144,2965186
ecdh-P-521,keygen,39,1106107,2973154
ecdh-P-521,keygen,40,1104394,2968548
ecdh-P-521,keygen,41,1105111,2970474
ecdh-P-521,keygen,42,1102928,2964608
ecdh-P-521,keygen,43,1105848,2972456
ecdh-P-521,keygen,44,1103589,2966382
ecdh-P-521,keygen,45,1104033,2967574
ecdh-P-521,keygen,46,1103174,2965264
ecdh-P-521,keygen,47,1107311,2976382
ecdh-P-521,keygen,48,1107769,2977618
ecdh-P-521,keygen,49,1103516,2966186
ecdh-P-521,keygen,50,1104958,2970060
ecdh-P-521,keygen,51,1103724,2966744
ecdh-P-521,keygen,52,1107802,2977690
ecdh-P-521,keygen,53,1104532,2968916
ecdh-P-521,keygen,54,1103365,2965778
ecdh-P-521,keygen,55,1103974,2967418
ecdh-P-521,keygen,56,1102091,2962354
ecdh-P-521,keygen,57,1103680,2966626
ecdh-P-521,keygen,58,1101006,2959438
ecdh-P-521,keygen,59,1106169,2973318
ecdh-P-521,keygen,60,1105053,2970320
ecdh-P-521,keygen,61,1102824,2964322
ecdh-P-521,keygen,62,1102833,2964348
ecdh-P-521,keygen,63,1103673,2966612
ecdh-P-521,keygen,64,1103692,2966658
ecdh-P-521,keygen,65,1104512,2968864
ecdh-P-521,keygen,66,1107126,2975892
ecdh-P-521,keygen,67,1105990,2972842
ecdh-P-521,keygen,68,1099873,2956402
ecdh-P-521,keygen,69,1168756,3141552
ecdh-P-521,keygen,70,1107171,2976010
ecdh-P-521,keygen,71,1109875,2983284
ecdh-P-521,keygen,72,1106700,2974752
ecdh-P-521,keygen,73,1101849,2961710
ecdh-P-521,keygen,74,1101491,2960748
ecdh-P-521,keygen,75,1103612,2966452
ecdh-P-521,keygen,76,1108490,2979554
ecdh-P-521,keygen,77,1105587,2971756
ecdh-P-521,keygen,78,1109115,2981234
ecdh-P-521,keygen,79,1103081,2965016
ecdh-P-521,keygen,80,1105383,2971202
ecdh-P-521,keygen,81,1104651,2969238
ecdh-P-521,keygen,82,1103477,2966084
ecdh-P-521,keygen,83,1104854,2969786
ecdh-P-521,keygen,84,1104313,2968332
ecdh-P-521,keygen,85,1102540,2963568
ecdh-P-521,keygen,86,1103701,2966684
ecdh-P-521,keygen,87,1108652,2979994
ecdh-P-521,keygen,88,1102121,2962434
ecdh-P-521,keygen,89,1107629,2977246
ecdh-P-521,keygen,90,1106668,2974658
ecdh-P-521,keygen,91,1106235,2973494
ecdh-P-521,keygen,92,1102422,2963246
ecdh-P-521,keygen,93,1105442,2971360
ecdh-P-521,keygen,94,1103499,2966144
ecdh-P-521,keygen,95,1110843,2985886
ecdh-P-521,keygen,96,1101594,2961026
ecdh-P-521,keygen,97,1103837,2967056
ecdh-P-521,keygen,98,1104221,2968092
ecdh-P-521,keygen,99,1103141,2965186
ecdh-P-521,keygen,100,1104170,2967948
ecdh-P-521,keygen,101,1105287,2970950
ecdh-P-521,keygen,102,1104925,2969982
ecdh-P-521,keygen,103,1101316,2960278
ecdh-P-521,keygen,104,1104375,2968502
ecdh-P-521,keygen,105,1107775,2977640
ecdh-P-521,keygen,106,1103221,2965398
ecdh-P-521,keygen,107,1108528,2979662
ecdh-P-521,keygen,108,1104920,2969964
ecdh-P-521,keygen,109,1102785,2964226
ecdh-P-521,keygen,110,1106528,2974294
ecdh-P-521,keygen,111,1102244,2962780
ecdh-P-521,keygen,112,1166944,3136684
ecdh-P-521,keygen,113,1106366,2973850
ecdh-P-521,keygen,114,1101559,2960932
ecdh-P-521,keygen,115,1103386,2965838
ecdh-P-521,keygen,116,1104160,2967928
ecdh-P-521,keygen,117,1106456,2974088
ecdh-P-521,keygen,118,1103124,2965132
ecdh-P-521,keygen,119,1108434,2979406
ecdh-P-521,keygen,120,1104909,2969938
ecdh-P-521,keygen,121,1114649,2996088
ecdh-P-521,keygen,122,1119348,3008726
ecdh-P-521,keygen,123,1117906,3004852
ecdh-P-521,keygen,124,1109797,2982966
ecdh-P-521,keygen,125,1115507,2998374
ecdh-P-521,keygen,126,1110563,2985030
ecdh-P-521,keygen,127,1110273,2984304
ecdh-P-521,keygen,128,1120649,3012212
ecdh-P-521,keygen,129,1108957,2980448
ecdh-P-521,keygen,130,1111398,2987324
ecdh-P-521,keygen,131,1115060,2997118
ecdh-P-521,keygen,132,1117978,3004954
ecdh-P-521,keygen,133,1119789,3009914
ecdh-P-521,keygen,134,1105046,2970302
ecdh-P-521,keygen,135,1110617,2985278
ecdh-P-521,keygen,136,1112310,2989832
ecdh-P-521,keygen,137,1128687,3033842
ecdh-P-521,keygen,138,1108152,2978652
ecdh-P-521,keygen,139,1112585,2990572
ecdh-P-521,keygen,140,1117389,3003476
ecdh-P-521,keygen,141,1110096,2983876
ecdh-P-521,keygen,142,1111680,2988136
ecdh-P-521,keygen,143,1114081,2994556
ecdh-P-521,keygen,144,1111755,2988262
ecdh-P-521,keygen,145,1108307,2979072
ecdh-P-521,keygen,146,1103334,2965694
ecdh-P-521,keygen,147,1109091,2981170
ecdh-P-521,keygen,148,1104643,2969214
ecdh-P-521,keygen,149,1109935,2983442
ecdh-P-521,keygen,150,1107090,2975796
ecdh-P-521,keygen,151,1104977,2970114
ecdh-P-521,keygen,152,1103519,2966196
ecdh-P-521,keygen,153,1103263,2965514
ecdh-P-521,keygen,154,1102995,2964784
ecdh-P-521,keygen,155,1168481,3140812
ecdh-P-521,keygen,156,1103228,2965408
ecdh-P-521,keygen,157,1105000,2970182
ecdh-P-521,keygen,158,1104103,2967760
ecdh-P-521,keygen,159,1107930,2978048
ecdh-P-521,keygen,160,1105388,2971222
ecdh-P-521,keygen,161,1106274,2973604
ecdh-P-521,keygen,162,1101075,2959632
ecdh-P-521,keygen,163,1103948,2967344
ecdh-P-521,keygen,164,1106522,2974266
ecdh-P-521,keygen,165,1104542,2968942
ecdh-P-521,keygen,166,1102272,2962840
ecdh-P-521,keygen,167,1129118,3035002
ecdh-P-521,keygen,168,1104911,2969934
ecdh-P-521,keygen,169,1105065,2970350
ecdh-P-521,keygen,170,1105025,2970190
ecdh-P-521,keygen,171,1104489,2968812
ecdh-P-521,keygen,172,1103675,2966612
ecdh-P-521,keygen,173,1110164,2984056
ecdh-P-521,keygen,174,1103304,2965618
ecdh-P-521,keygen,175,1104427,2968634
ecdh-P-521,keygen,176,1107536,2976990
ecdh-P-521,keygen,177,1104897,2969900
ecdh-P-521,keygen,178,1103395,2965858
ecdh-P-521,keygen,179,1105704,2972068
ecdh-P-521,keygen,180,1103366,2965782
ecdh-P-521,keygen,181,1104778,2969524
ecdh-P-521,keygen,182,1102626,2963786
ecdh-P-521,keygen,183,1099935,2956562
ecdh-P-521,keygen,184,1105045,2970294
ecdh-P-521,keygen,185,1107657,2977294
ecdh-P-521,keygen,186,1107695,2977420
ecdh-P-521,keygen,187,1104932,2969994
ecdh-P-521,keygen,188,1168244,3140174
ecdh-P-521,keygen,189,1101841,2961682
ecdh-P-521,keygen,190,1104273,2968216
ecdh-P-521,keygen,191,1116142,3000126
ecdh-P-521,keygen,192,1102531,2963538
ecdh-P-521,keygen,193,1101283,2960182
ecdh-P-521,keygen,194,1104245,2968142
ecdh-P-521,keygen,195,1103639,2966518
ecdh-P-521,keygen,196,1106124,2973194
ecdh-P-521,keygen,197,1105134,2970536
ecdh-P-521,keygen,198,1105822,2972382
ecdh-P-521,keygen,199,1100218,2957324
ecdh-P-521,derive,0,1095585,2944848
ecdh-P-521,derive,1,1092009,2935238
ecdh-P-521,derive,2,1092276,2935982
ecdh-P-521,derive,3,1094407,2941712
ecdh-P-521,derive,4,1095977,2945928
ecdh-P-521,derive,5,1093978,2940550
ecdh-P-521,derive,6,1097468,2949938
ecdh-P-521,derive,7,1097231,2949304
ecdh-P-521,derive,8,1091062,2932712
ecdh-P-521,derive,9,1093761,2939970
ecdh-P-521,derive,10,1095744,2945304
ecdh-P-521,derive,11,1092946,2937776
ecdh-P-521,derive,12,1097484,2949976
ecdh-P-521,derive,13,1096305,2946812
ecdh-P-521,derive,14,1094189,2941126
ecdh-P-521,derive,15,1097579,2950232
ecdh-P-521,derive,16,1093833,2940164
ecdh-P-521,derive,17,1095493,2944628
ecdh-P-521,derive,18,1094646,2942348
ecdh-P-521,derive,19,1092116,2935544
ecdh-P-521,derive,20,1096081,2946208
ecdh-P-521,derive,21,1094013,2940648
ecdh-P-521,derive,22,1099792,2956182
ecdh-P-521,derive,23,1096491,2947304
ecdh-P-521,derive,24,1099110,2954354
ecdh-P-521,derive,25,1096037,2946090
ecdh-P-521,derive,26,1092456,2936462
ecdh-P-521,derive,27,1092390,2936282
ecdh-P-521,derive,28,1102267,2962832
ecdh-P-521,derive,29,1096107,2946274
ecdh-P-521,derive,30,1097964,2951268
ecdh-P-521,derive,31,1097632,2950374
ecdh-P-521,derive,32,1094481,2941906
ecdh-P-521,derive,33,1091001,2932548
ecdh-P-521,derive,34,1094689,2942464
ecdh-P-521,derive,35,1096584,2947558
ecdh-P-521,derive,36,1090814,2932050
ecdh-P-521,derive,37,1096047,2946116
ecdh-P-521,derive,38,1093430,2939082
ecdh-P-521,derive,39,1095006,2943316
ecdh-P-521,derive,40,1092846,2937508
ecdh-P-521,derive,41,1095299,2944100
ecdh-P-521,derive,42,1098140,2951742
ecdh-P-521,derive,43,1094361,2941580
ecdh-P-521,derive,44,1095251,2943974
ecdh-P-521,derive,45,1093308,2938750
ecdh-P-521,derive,46,1094575,2942156
ecdh-P-521,derive,47,1095191,2943820
ecdh-P-521,derive,48,1096154,2946408
ecdh-P-521,derive,49,1092233,2935866
ecdh-P-521,derive,50,1090886,2932252
ecdh-P-521,derive,51,1092098,2935508
ecdh-P-521,derive,52,1091543,2934012
ecdh-P-521,derive,53,1094613,2942264
ecdh-P-521,derive,54,1096606,2947622
ecdh-P-521,derive,55,1093171,2938390
ecdh-P-521,derive,56,1101498,2960772
ecdh-P-521,derive,57,1095539,2944756
ecdh-P-521,derive,58,1097212,2949250
ecdh-P-521,derive,59,1094567,2942140
ecdh-P-521,derive,60,1094892,2943014
ecdh-P-521,derive,61,1092312,2936074
ecdh-P-521,derive,62,1096683,2947824
ecdh-P-521,derive,63,1094742,2942614
ecdh-P-521,derive,64,1097137,2949054
ecdh-P-521,derive,65,1095635,2945008
ecdh-P-521,derive,66,1092760,2937286
ecdh-P-521,derive,67,1099842,2956314
ecdh-P-521,derive,68,1092179,2935716
ecdh-P-521,derive,69,1094737,2942592
ecdh-P-521,derive,70,1097878,2951034
ecdh-P-521,derive,71,1090809,2932036
ecdh-P-521,derive,72,1095772,2945380
ecdh-P-521,derive,73,1092265,2935950
ecdh-P-521,derive,74,1093928,2940416
ecdh-P-521,derive,75,1095161,2943728
ecdh-P-521,derive,76,1091674,2934360
ecdh-P-521,derive,77,1096692,2947850
ecdh-P-521,derive,78,1096232,2946614
ecdh-P-521,derive,79,1095201,2943844
ecdh-P-521,derive,80,1097790,2950800
ecdh-P-521,derive,81,1098125,2951700
ecdh-P-521,derive,82,1097374,2949680
ecdh-P-521,derive,83,1092491,2936556
ecdh-P-521,derive,84,1090027,2929932
ecdh-P-521,derive,85,1094161,2941044
ecdh-P-521,derive,86,1094905,2943044
ecdh-P-521,derive,87,1097133,2949034
ecdh-P-521,derive,88,1097022,2948736
ecdh-P-521,derive,89,1097494,2950004
ecdh-P-521,derive,90,1097051,2948814
ecdh-P-521,derive,91,1095418,2944424
ecdh-P-521,derive,92,1094038,2940714
ecdh-P-521,derive,93,1096910,2948432
ecdh-P-521,derive,94,1094188,2941118
ecdh-P-521,derive,95,1096720,2947926
ecdh-P-521,derive,96,1098127,2951704
ecdh-P-521,derive,97,1095286,2944070
ecdh-P-521,derive,98,1100849,2959026
ecdh-P-521,derive,99,1089547,2928648
ecdh-P-521,derive,100,1096509,2947360
ecdh-P-521,derive,101,1093615,2939578
ecdh-P-521,derive,102,1099742,2956052
ecdh-P-521,derive,103,1092540,2936690
ecdh-P-521,derive,104,1093083,2938148
ecdh-P-521,derive,105,1094897,2943022
ecdh-P-521,derive,106,1093950,2940476
ecdh-P-521,derive,107,1094689,2942470
ecdh-P-521,derive,108,1094925,2943096
ecdh-P-521,derive,109,1095620,2944964
ecdh-P-521,derive,110,1095750,2945316
ecdh-P-521,derive,111,1094381,2941638
ecdh-P-521,derive,112,1100392,2957796
ecdh-P-521,derive,113,1092766,2937292
ecdh-P-521,derive,114,1094303,2941428
ecdh-P-521,derive,115,1104180,2962406
ecdh-P-521,derive,116,1099851,2956128
ecdh-P-521,derive,117,1096615,2947640
ecdh-P-521,derive,118,1096347,2946922
ecdh-P-521,derive,119,1093313,2938764
ecdh-P-521,derive,120,1090518,2931254
ecdh-P-521,derive,121,1091096,2932806
ecdh-P-521,derive,122,1097868,2951016
ecdh-P-521,derive,123,1090480,2931152
ecdh-P-521,derive,124,1096211,2946528
ecdh-P-521,derive,125,1094095,2940870
