algo,op,iter,wall_ns,cycles
ML-KEM-1024,keygen,0,311797,16827
ML-KEM-1024,keygen,1,224852,12135
ML-KEM-1024,keygen,2,220241,11887
ML-KEM-1024,keygen,3,221537,11956
ML-KEM-1024,keygen,4,218945,11817
ML-KEM-1024,keygen,5,219814,11865
ML-KEM-1024,keygen,6,219315,11836
ML-KEM-1024,keygen,7,220555,11903
ML-KEM-1024,keygen,8,218592,11797
ML-KEM-1024,keygen,9,235630,12715
ML-KEM-1024,keygen,10,220352,11893
ML-KEM-1024,keygen,11,219259,11834
ML-KEM-1024,keygen,12,219944,11870
ML-KEM-1024,keygen,13,220389,11895
ML-KEM-1024,keygen,14,219426,11842
ML-KEM-1024,keygen,15,220537,11903
ML-KEM-1024,keygen,16,219351,11838
ML-KEM-1024,keygen,17,218463,11791
ML-KEM-1024,keygen,18,218648,11800
ML-KEM-1024,keygen,19,219166,11828
ML-KEM-1024,keygen,20,221074,11931
ML-KEM-1024,keygen,21,221796,11970
ML-KEM-1024,keygen,22,219741,11859
ML-KEM-1024,keygen,23,218074,11770
ML-KEM-1024,keygen,24,223740,12076
ML-KEM-1024,keygen,25,217944,11763
ML-KEM-1024,keygen,26,220463,11899
ML-KEM-1024,keygen,27,227889,12298
ML-KEM-1024,keygen,28,222222,11993
ML-KEM-1024,keygen,29,219000,11819
ML-KEM-1024,keygen,30,218907,11814
ML-KEM-1024,keygen,31,219130,11827
ML-KEM-1024,keygen,32,220870,11920
ML-KEM-1024,keygen,33,220741,11913
ML-KEM-1024,keygen,34,218963,11818
ML-KEM-1024,keygen,35,219482,11846
ML-KEM-1024,keygen,36,219611,11852
ML-KEM-1024,keygen,37,218186,11775
ML-KEM-1024,keygen,38,219870,11866
ML-KEM-1024,keygen,39,219018,11821
ML-KEM-1024,keygen,40,221092,11933
ML-KEM-1024,keygen,41,218315,11783
ML-KEM-1024,keygen,42,221130,11935
ML-KEM-1024,keygen,43,219315,11836
ML-KEM-1024,keygen,44,218611,11798
