algo,op,iter,wall_ns,cycles
ML-DSA-87,keygen,0,1139185,61508
ML-DSA-87,keygen,1,1111481,60014
ML-DSA-87,keygen,2,1107852,59817
ML-DSA-87,keygen,3,1122722,60620
ML-DSA-87,keygen,4,1109500,59906
ML-DSA-87,keygen,5,1107111,59777
ML-DSA-87,keygen,6,1116260,60270
ML-DSA-87,keygen,7,1113111,60099
ML-DSA-87,keygen,8,1107130,59777
ML-DSA-87,keygen,9,1108852,59872
ML-DSA-87,keygen,10,1118537,60392
ML-DSA-87,keygen,11,1108796,59868
ML-DSA-87,keygen,12,1102722,59541
ML-DSA-87,keygen,13,1119908,60467
ML-DSA-87,keygen,14,1112185,60052
ML-DSA-87,keygen,15,1106315,59735
ML-DSA-87,keygen,16,1108870,59872
ML-DSA-87,keygen,17,1118593,60396
ML-DSA-87,keygen,18,1108537,59854
ML-DSA-87,keygen,19,1101666,59483
ML-DSA-87,keygen,20,1115611,60234
ML-DSA-87,keygen,21,1108611,59857
ML-DSA-87,keygen,22,1106556,59748
ML-DSA-87,keygen,23,1106445,59740
ML-DSA-87,keygen,24,1116370,60276
ML-DSA-87,keygen,25,1106130,59722
ML-DSA-87,keygen,26,1108148,59833
ML-DSA-87,keygen,27,1108425,59848
ML-DSA-87,keygen,28,1114593,60179
ML-DSA-87,keygen,29,1104722,59647
ML-DSA-87,keygen,30,1107759,59813
ML-DSA-87,keygen,31,1118593,60395
ML-DSA-87,keygen,32,1107315,59787
ML-DSA-87,keygen,33,1106629,59751
ML-DSA-87,keygen,34,1106518,59744
ML-DSA-87,keygen,35,1118296,60380
ML-DSA-87,keygen,36,1105148,59671
ML-DSA-87,keygen,37,1106648,59753
ML-DSA-87,keygen,38,1119407,60441
ML-DSA-87,keygen,39,1106352,59737
ML-DSA-87,keygen,40,1108000,59826
ML-DSA-87,keygen,41,1105630,59696
ML-DSA-87,keygen,42,1110130,59940
ML-DSA-87,keygen,43,1108704,59863
ML-DSA-87,keygen,44,1106445,59741
ML-DSA-87,keygen,45,1109074,59883
ML-DSA-87,keygen,46,1127630,60885
ML-DSA-87,keygen,47,1106760,59757
ML-DSA-87,keygen,48,1108241,59837
ML-DSA-87,keygen,49,1120259,60485
ML-DSA-87,keygen,50,1110407,59954
ML-DSA-87,keygen,51,1105333,59682
ML-DSA-87,keygen,52,1105537,59693
ML-DSA-87,keygen,53,1119167,60427
ML-DSA-87,keygen,54,1104870,59656
ML-DSA-87,keygen,55,1106426,59739
ML-DSA-87,keygen,56,1118074,60369
ML-DSA-87,keygen,57,1109574,59911
ML-DSA-87,keygen,58,1106185,59727
ML-DSA-87,keygen,59,1108314,59842
ML-DSA-87,keygen,60,1115704,60241
ML-DSA-87,keygen,61,1102055,59504
ML-DSA-87,keygen,62,1107741,59810
ML-DSA-87,keygen,63,1107556,59799
ML-DSA-87,keygen,64,1115740,60241
ML-DSA-87,keygen,65,1108519,59853
ML-DSA-87,keygen,66,1104203,59621
ML-DSA-87,keygen,67,1114667,60182
ML-DSA-87,keygen,68,1109370,59898
ML-DSA-87,keygen,69,1109722,59919
ML-DSA-87,keygen,70,1109463,59902
ML-DSA-87,keygen,71,1118833,60409
ML-DSA-87,keygen,72,1105149,59670
ML-DSA-87,keygen,73,1102519,59530
ML-DSA-87,keygen,74,1123056,60637
ML-DSA-87,keygen,75,1107370,59791
ML-DSA-87,keygen,76,1103482,59581
ML-DSA-87,keygen,77,1104370,59630
ML-DSA-87,keygen,78,1119629,60451
ML-DSA-87,keygen,79,1111167,59995
ML-DSA-87,keygen,80,1109296,59894
ML-DSA-87,keygen,81,1115963,60252
ML-DSA-87,keygen,82,1107500,59797
ML-DSA-87,keygen,83,1104334,59627
