algo,op,iter,wall_ns,cycles
ML-DSA-87,keygen,0,173773,466866
ML-DSA-87,keygen,1,172370,463266
ML-DSA-87,keygen,2,177795,477846
ML-DSA-87,keygen,3,173997,467632
ML-DSA-87,keygen,4,173389,466002
ML-DSA-87,keygen,5,173836,467204
ML-DSA-87,keygen,6,174513,469024
ML-DSA-87,keygen,7,176042,473104
ML-DSA-87,keygen,8,174515,469028
ML-DSA-87,keygen,9,174182,468134
ML-DSA-87,keygen,10,174030,467726
ML-DSA-87,keygen,11,174302,468460
ML-DSA-87,keygen,12,173414,466068
ML-DSA-87,keygen,13,175631,472028
ML-DSA-87,keygen,14,172376,463280
ML-DSA-87,keygen,15,174731,469610
ML-DSA-87,keygen,16,174730,469606
ML-DSA-87,keygen,17,173317,465810
ML-DSA-87,keygen,18,174817,469842
ML-DSA-87,keygen,19,173902,467380
ML-DSA-87,keygen,20,174069,467828
ML-DSA-87,keygen,21,173659,466724
ML-DSA-87,keygen,22,173510,466328
ML-DSA-87,keygen,23,173550,466434
ML-DSA-87,keygen,24,186335,500800
ML-DSA-87,keygen,25,196047,526886
ML-DSA-87,keygen,26,173554,466440
ML-DSA-87,keygen,27,172084,462490
ML-DSA-87,keygen,28,174093,467896
ML-DSA-87,keygen,29,174410,468746
ML-DSA-87,keygen,30,174872,469988
ML-DSA-87,keygen,31,173530,466378
ML-DSA-87,keygen,32,173494,466284
ML-DSA-87,keygen,33,173680,466776
ML-DSA-87,keygen,34,172471,463526
ML-DSA-87,keygen,35,174226,468252
ML-DSA-87,keygen,36,174408,468740
ML-DSA-87,keygen,37,174147,468038
ML-DSA-87,keygen,38,173766,467012
ML-DSA-87,keygen,39,172311,463106
ML-DSA-87,keygen,40,173092,465206
ML-DSA-87,keygen,41,175605,471962
ML-DSA-87,keygen,42,173200,465494
ML-DSA-87,keygen,43,173250,465626
ML-DSA-87,keygen,44,175169,470786
ML-DSA-87,keygen,45,173847,467232
ML-DSA-87,keygen,46,173079,465168
ML-DSA-87,keygen,47,175453,471550
ML-DSA-87,keygen,48,173336,465858
ML-DSA-87,keygen,49,174026,467712
ML-DSA-87,keygen,50,174558,469142
ML-DSA-87,keygen,51,171045,459706
ML-DSA-87,keygen,52,170571,458428
ML-DSA-87,keygen,53,175807,472498
ML-DSA-87,keygen,54,172776,464358
ML-DSA-87,keygen,55,172744,464268
ML-DSA-87,keygen,56,173426,466100
ML-DSA-87,keygen,57,173439,466138
ML-DSA-87,keygen,58,171289,460358
ML-DSA-87,keygen,59,176510,474392
ML-DSA-87,keygen,60,173472,466226
ML-DSA-87,keygen,61,172048,462398
ML-DSA-87,keygen,62,174400,468720
ML-DSA-87,keygen,63,173758,466992
ML-DSA-87,keygen,64,173840,467214
ML-DSA-87,keygen,65,172525,463682
ML-DSA-87,keygen,66,174787,469758
ML-DSA-87,keygen,67,173788,467070
ML-DSA-87,keygen,68,174373,468644
ML-DSA-87,keygen,69,174221,468238
ML-DSA-87,keygen,70,174941,470176
ML-DSA-87,keygen,71,172854,464564
ML-DSA-87,keygen,72,172715,464192
ML-DSA-87,keygen,73,174303,468458
ML-DSA-87,keygen,74,172884,464646
ML-DSA-87,keygen,75,172637,463980
ML-DSA-87,keygen,76,175286,471104
ML-DSA-87,keygen,77,172809,464446
ML-DSA-87,keygen,78,172816,464464
ML-DSA-87,keygen,79,173868,467288
ML-DSA-87,keygen,80,174818,469844
ML-DSA-87,keygen,81,174123,467980
ML-DSA-87,keygen,82,177794,477842
ML-DSA-87,keygen,83,174756,469668
ML-DSA-87,keygen,84,173305,465780
ML-DSA-87,keygen,85,174260,468344
ML-DSA-87,keygen,86,173077,465164
ML-DSA-87,keygen,87,176630,474712
ML-DSA-87,keygen,88,172757,464304
ML-DSA-87,keygen,89,174163,468080
ML-DSA-87,keygen,90,174758,469682
ML-DSA-87,keygen,91,171776,461664
ML-DSA-87,keygen,92,172618,463928
ML-DSA-87,keygen,93,173107,465246
ML-DSA-87,keygen,94,173651,466708
ML-DSA-87,keygen,95,173956,467528
ML-DSA-87,keygen,96,173722,466898
ML-DSA-87,keygen,97,174396,468710
ML-DSA-87,keygen,98,173860,467264
ML-DSA-87,keygen,99,174601,469254
ML-DSA-87,keygen,100,172636,463978
ML-DSA-87,keygen,101,173584,466524
ML-DSA-87,keygen,102,172119,462586
ML-DSA-87,keygen,103,171439,460758
ML-DSA-87,keygen,104,172283,463030
ML-DSA-87,keygen,105,175531,471760
ML-DSA-87,keygen,106,172397,463336
ML-DSA-87,keygen,107,172582,463832
ML-DSA-87,keygen,108,174016,467682
ML-DSA-87,keygen,109,172730,464224
ML-DSA-87,keygen,110,176125,473358
ML-DSA-87,keygen,111,173845,467224
ML-DSA-87,keygen,112,173205,465510
ML-DSA-87,keygen,113,172876,464624
ML-DSA-87,keygen,114,174988,470302
ML-DSA-87,keygen,115,174899,470060
ML-DSA-87,keygen,116,174976,470270
ML-DSA-87,keygen,117,172281,463026
ML-DSA-87,keygen,118,172730,464230
ML-DSA-87,keygen,119,172225,462872
ML-DSA-87,keygen,120,175940,472858
ML-DSA-87,keygen,121,173201,465500
ML-DSA-87,keygen,122,176309,473854
ML-DSA-87,keygen,123,174254,468332
ML-DSA-87,keygen,124,172837,464520
ML-DSA-87,keygen,125,173265,465666
ML-DSA-87,keygen,126,174517,469030
ML-DSA-87,keygen,127,174576,469192
ML-DSA-87,keygen,128,171387,460622
ML-DSA-87,keygen,129,172570,463800
ML-DSA-87,keygen,130,173564,466474
ML-DSA-87,keygen,131,172680,464094
ML-DSA-87,keygen,132,173654,466714
ML-DSA-87,keygen,133,175277,471076
ML-DSA-87,keygen,134,173170,465414
ML-DSA-87,keygen,135,174057,467794
ML-DSA-87,keygen,136,174690,469500
ML-DSA-87,keygen,137,173075,465156
ML-DSA-87,keygen,138,173868,467286
ML-DSA-87,keygen,139,175141,470712
ML-DSA-87,keygen,140,173170,465414
ML-DSA-87,keygen,141,173317,465810
ML-DSA-87,keygen,142,173744,466960
ML-DSA-87,keygen,143,172908,464710
ML-DSA-87,keygen,144,171172,460042
ML-DSA-87,keygen,145,173145,465348
ML-DSA-87,keygen,146,173243,465606
ML-DSA-87,keygen,147,173053,465100
ML-DSA-87,keygen,148,173178,465436
ML-DSA-87,keygen,149,173840,467214
ML-DSA-87,keygen,150,175676,472146
ML-DSA-87,keygen,151,173927,467448
ML-DSA-87,keygen,152,174376,468656
ML-DSA-87,keygen,153,174101,467916
ML-DSA-87,keygen,154,174144,468032
ML-DSA-87,keygen,155,173160,465388
ML-DSA-87,keygen,156,174138,468012
ML-DSA-87,keygen,157,175063,470504
ML-DSA-87,keygen,158,173295,465746
ML-DSA-87,keygen,159,173544,466414
ML-DSA-87,keygen,160,173359,465918
ML-DSA-87,keygen,161,172692,464130
ML-DSA-87,keygen,162,175352,471282
ML-DSA-87,keygen,163,173118,465276
ML-DSA-87,keygen,164,171596,461184
ML-DSA-87,keygen,165,175065,470508
ML-DSA-87,keygen,166,174352,468594
ML-DSA-87,keygen,167,172738,464252
ML-DSA-87,keygen,168,175171,470792
ML-DSA-87,keygen,169,171975,462196
ML-DSA-87,keygen,170,171782,461684
ML-DSA-87,keygen,171,173326,465832
ML-DSA-87,keygen,172,173882,467328
ML-DSA-87,keygen,173,182576,490678
ML-DSA-87,keygen,174,173105,465240
ML-DSA-87,keygen,175,173339,465864
ML-DSA-87,keygen,176,174092,467896
ML-DSA-87,keygen,177,172997,464944
ML-DSA-87,keygen,178,173314,465800
ML-DSA-87,keygen,179,174979,470276
ML-DSA-87,keygen,180,173459,466190
ML-DSA-87,keygen,181,173678,466776
ML-DSA-87,keygen,182,174108,467936
ML-DSA-87,keygen,183,173831,467192
ML-DSA-87,keygen,184,173666,466746
ML-DSA-87,keygen,185,174730,469604
ML-DSA-87,keygen,186,173443,466144
ML-DSA-87,keygen,187,172585,463840
ML-DSA-87,keygen,188,173653,466710
