algo,op,iter,wall_ns,cycles
ecdsa-P-521,keygen,0,1105812,2972278
ecdsa-P-521,keygen,1,1102919,2964580
ecdsa-P-521,keygen,2,1109255,2981612
ecdsa-P-521,keygen,3,1122666,3017602
ecdsa-P-521,keygen,4,1144745,3076978
ecdsa-P-521,keygen,5,1110137,2983988
ecdsa-P-521,keygen,6,1101761,2961472
ecdsa-P-521,keygen,7,1099770,2956124
ecdsa-P-521,keygen,8,1104577,2969040
ecdsa-P-521,keygen,9,1106709,2974766
ecdsa-P-521,keygen,10,1102041,2962222
ecdsa-P-521,keygen,11,1111358,2987246
ecdsa-P-521,keygen,12,1104686,2969338
ecdsa-P-521,keygen,13,1102973,2964730
ecdsa-P-521,keygen,14,1105052,2970318
ecdsa-P-521,keygen,15,1100928,2959234
ecdsa-P-521,keygen,16,1103069,2964988
ecdsa-P-521,keygen,17,1105333,2971074
ecdsa-P-521,keygen,18,1103206,2965356
ecdsa-P-521,keygen,19,1104765,2969540
ecdsa-P-521,keygen,20,1104900,2969908
ecdsa-P-521,keygen,21,1107883,2977924
ecdsa-P-521,keygen,22,1106594,2974468
ecdsa-P-521,keygen,23,1101721,2961368
ecdsa-P-521,keygen,24,1172185,3150776
ecdsa-P-521,keygen,25,1102579,2963676
ecdsa-P-521,keygen,26,1101307,2960252
ecdsa-P-521,keygen,27,1107498,2976890
ecdsa-P-521,keygen,28,1104217,2968072
ecdsa-P-521,keygen,29,1103146,2965188
ecdsa-P-521,keygen,30,1102829,2964348
ecdsa-P-521,keygen,31,1101720,2961356
ecdsa-P-521,keygen,32,1104107,2967772
ecdsa-P-521,keygen,33,1107371,2976546
ecdsa-P-521,keygen,34,1104992,2970154
ecdsa-P-521,keygen,35,1104145,2967878
ecdsa-P-521,keygen,36,1107485,2976860
ecdsa-P-521,keygen,37,1108327,2979116
ecdsa-P-521,keygen,38,1108763,2980290
ecdsa-P-521,keygen,39,1108889,2980632
ecdsa-P-521,keygen,40,1105702,2972064
ecdsa-P-521,keygen,41,1104025,2967556
ecdsa-P-521,keygen,42,1107440,2976736
ecdsa-P-521,keygen,43,1104668,2969286
ecdsa-P-521,keygen,44,1101878,2961790
ecdsa-P-521,keygen,45,1104610,2969126
ecdsa-P-521,keygen,46,1103671,2966602
