algo,op,iter,wall_ns,cycles
ML-KEM-768,keygen,0,53711,143952
ML-KEM-768,keygen,1,49535,132866
ML-KEM-768,keygen,2,50305,134942
ML-KEM-768,keygen,3,48618,130404
ML-KEM-768,keygen,4,48883,131124
ML-KEM-768,keygen,5,48296,129536
ML-KEM-768,keygen,6,52105,139698
ML-KEM-768,keygen,7,49211,131686
ML-KEM-768,keygen,8,131148,351465
ML-KEM-768,keygen,9,38408,103174
ML-KEM-768,keygen,10,27905,74948
ML-KEM-768,keygen,11,26660,71598
ML-KEM-768,keygen,12,26547,71294
ML-KEM-768,keygen,13,26411,70938
ML-KEM-768,keygen,14,26588,71408
ML-KEM-768,keygen,15,26166,70270
ML-KEM-768,keygen,16,26526,71248
ML-KEM-768,keygen,17,25952,69704
ML-KEM-768,keygen,18,26296,70628
ML-KEM-768,keygen,19,26452,71042
ML-KEM-768,keygen,20,26040,69934
ML-KEM-768,keygen,21,25961,69728
ML-KEM-768,keygen,22,27160,72952
ML-KEM-768,keygen,23,26291,70616
ML-KEM-768,keygen,24,26087,70072
ML-KEM-768,keygen,25,26068,70016
ML-KEM-768,keygen,26,26441,71018
ML-KEM-768,keygen,27,26237,70472
ML-KEM-768,keygen,28,26207,70390
ML-KEM-768,keygen,29,26257,70524
ML-KEM-768,keygen,30,26115,70144
ML-KEM-768,keygen,31,25959,69722
ML-KEM-768,keygen,32,26128,70178
ML-KEM-768,keygen,33,26389,70878
ML-KEM-768,keygen,34,26104,70114
ML-KEM-768,keygen,35,26102,70106
ML-KEM-768,keygen,36,26163,70272
ML-KEM-768,keygen,37,25969,69750
ML-KEM-768,keygen,38,30572,82118
ML-KEM-768,keygen,39,26244,70490
ML-KEM-768,keygen,40,26300,70634
ML-KEM-768,keygen,41,25950,69700
ML-KEM-768,keygen,42,26192,70350
ML-KEM-768,keygen,43,26301,70642
ML-KEM-768,keygen,44,26180,70318
ML-KEM-768,keygen,45,26264,70544
ML-KEM-768,keygen,46,26392,70886
ML-KEM-768,keygen,47,26386,70870
ML-KEM-768,keygen,48,26221,70424
ML-KEM-768,keygen,49,26195,70360
ML-KEM-768,keygen,50,26323,70704
ML-KEM-768,keygen,51,27189,73030
ML-KEM-768,keygen,52,26460,71070
ML-KEM-768,keygen,53,26523,71240
ML-KEM-768,keygen,54,25830,69376
ML-KEM-768,keygen,55,25798,69294
ML-KEM-768,keygen,56,26856,72134
ML-KEM-768,keygen,57,26151,70238
ML-KEM-768,keygen,58,25954,69710
ML-KEM-768,keygen,59,26394,70894
ML-KEM-768,keygen,60,26064,70002
ML-KEM-768,keygen,61,25974,69762
ML-KEM-768,keygen,62,25928,69642
ML-KEM-768,keygen,63,26293,70620
ML-KEM-768,keygen,64,26029,69912
ML-KEM-768,keygen,65,26310,70670
ML-KEM-768,keygen,66,26455,71058
ML-KEM-768,keygen,67,26078,70042
ML-KEM-768,keygen,68,26186,70336
ML-KEM-768,keygen,69,26166,70280
ML-KEM-768,keygen,70,26026,69904
ML-KEM-768,keygen,71,26224,70436
ML-KEM-768,keygen,72,26482,71128
ML-KEM-768,keygen,73,26074,70032
ML-KEM-768,keygen,74,26324,70706
ML-KEM-768,keygen,75,29013,77926
ML-KEM-768,keygen,76,26287,70600
ML-KEM-768,keygen,77,26178,70310
ML-KEM-768,keygen,78,26056,69982
ML-KEM-768,keygen,79,26078,70038
ML-KEM-768,keygen,80,26106,70118
ML-KEM-768,keygen,81,26451,71044
ML-KEM-768,keygen,82,26149,70234
ML-KEM-768,keygen,83,26248,70498
