algo,op,iter,wall_ns,cycles
ML-DSA-44,keygen,0,73062,196260
ML-DSA-44,keygen,1,79479,213570
ML-DSA-44,keygen,2,73270,196692
ML-DSA-44,keygen,3,73160,196588
ML-DSA-44,keygen,4,73245,196810
ML-DSA-44,keygen,5,73174,196624
ML-DSA-44,keygen,6,73147,196548
ML-DSA-44,keygen,7,73392,197210
ML-DSA-44,keygen,8,73036,196250
ML-DSA-44,keygen,9,73143,196530
ML-DSA-44,keygen,10,73028,196228
ML-DSA-44,keygen,11,73998,198838
ML-DSA-44,keygen,12,73775,198232
ML-DSA-44,keygen,13,72109,193756
ML-DSA-44,keygen,14,73331,197042
ML-DSA-44,keygen,15,73581,197538
ML-DSA-44,keygen,16,74225,199448
ML-DSA-44,keygen,17,72694,195326
ML-DSA-44,keygen,18,72859,195774
ML-DSA-44,keygen,19,72818,195664
ML-DSA-44,keygen,20,72562,194978
ML-DSA-44,keygen,21,73224,196752
ML-DSA-44,keygen,22,73237,196790
ML-DSA-44,keygen,23,73376,197164
ML-DSA-44,keygen,24,73495,197482
ML-DSA-44,keygen,25,72957,196038
ML-DSA-44,keygen,26,72672,195270
ML-DSA-44,keygen,27,72568,194992
ML-DSA-44,keygen,28,79506,213616
ML-DSA-44,keygen,29,73836,198402
ML-DSA-44,keygen,30,73561,197662
ML-DSA-44,keygen,31,72260,194166
ML-DSA-44,keygen,32,72442,194654
ML-DSA-44,keygen,33,73066,196334
ML-DSA-44,keygen,34,72063,193636
ML-DSA-44,keygen,35,73936,198670
ML-DSA-44,keygen,36,72715,195388
ML-DSA-44,keygen,37,73195,196676
ML-DSA-44,keygen,38,73160,196580
ML-DSA-44,keygen,39,73967,198754
ML-DSA-44,keygen,40,73007,196174
ML-DSA-44,keygen,41,72831,195698
ML-DSA-44,keygen,42,74857,201146
ML-DSA-44,keygen,43,71965,193284
ML-DSA-44,keygen,44,73793,198288
ML-DSA-44,keygen,45,70120,188416
ML-DSA-44,keygen,46,69682,187236
ML-DSA-44,keygen,47,70324,188960
ML-DSA-44,keygen,48,70048,188228
ML-DSA-44,keygen,49,70380,189112
ML-DSA-44,keygen,50,69966,188004
ML-DSA-44,keygen,51,69676,187222
ML-DSA-44,keygen,52,70465,189342
ML-DSA-44,keygen,53,69721,187338
ML-DSA-44,keygen,54,69662,187188
ML-DSA-44,keygen,55,69484,186702
ML-DSA-44,keygen,56,76472,205470
ML-DSA-44,keygen,57,73137,196520
ML-DSA-44,keygen,58,72746,195436
ML-DSA-44,keygen,59,69798,187548
ML-DSA-44,keygen,60,68780,184808
ML-DSA-44,keygen,61,69290,186186
ML-DSA-44,keygen,62,69379,186426
ML-DSA-44,keygen,63,69826,187626
ML-DSA-44,keygen,64,69297,186202
ML-DSA-44,keygen,65,70067,188274
ML-DSA-44,keygen,66,69243,186062
ML-DSA-44,keygen,67,69466,186660
ML-DSA-44,keygen,68,69836,187656
ML-DSA-44,keygen,69,69412,186506
ML-DSA-44,keygen,70,71670,192580
ML-DSA-44,keygen,71,74236,199290
ML-DSA-44,keygen,72,73052,196286
ML-DSA-44,keygen,73,70730,190058
ML-DSA-44,keygen,74,70241,188734
ML-DSA-44,keygen,75,69636,187116
ML-DSA-44,keygen,76,69070,185594
ML-DSA-44,keygen,77,69218,185992
ML-DSA-44,keygen,78,69755,187432
ML-DSA-44,keygen,79,69516,186788
ML-DSA-44,keygen,80,69056,185554
ML-DSA-44,keygen,81,69571,186938
ML-DSA-44,keygen,82,69821,187616
ML-DSA-44,keygen,83,70488,189402
ML-DSA-44,keygen,84,71267,191496
ML-DSA-44,keygen,85,73231,196596
ML-DSA-44,keygen,86,72897,195876
ML-DSA-44,keygen,87,69443,186592
ML-DSA-44,keygen,88,69275,186144
ML-DSA-44,keygen,89,69471,186668
ML-DSA-44,keygen,90,68726,184664
ML-DSA-44,keygen,91,69679,187230
ML-DSA-44,keygen,92,69426,186548
ML-DSA-44,keygen,93,69038,185508
ML-DSA-44,keygen,94,69316,186256
ML-DSA-44,keygen,95,70041,188202
ML-DSA-44,keygen,96,69901,187826
ML-DSA-44,keygen,97,70252,188772
ML-DSA-44,keygen,98,73370,197126
ML-DSA-44,keygen,99,73222,196752
ML-DSA-44,keygen,100,73225,196760
ML-DSA-44,keygen,101,72607,195098
ML-DSA-44,keygen,102,71580,192330
ML-DSA-44,keygen,103,70114,188400
ML-DSA-44,keygen,104,70389,189140
ML-DSA-44,keygen,105,69329,186288
ML-DSA-44,keygen,106,69833,187642
ML-DSA-44,keygen,107,69539,186854
ML-DSA-44,keygen,108,69076,185612
ML-DSA-44,keygen,109,70025,188162
ML-DSA-44,keygen,110,68912,185170
ML-DSA-44,keygen,111,69594,187000
ML-DSA-44,keygen,112,71385,191818
ML-DSA-44,keygen,113,73070,196150
ML-DSA-44,keygen,114,69262,186110
ML-DSA-44,keygen,115,69359,186370
ML-DSA-44,keygen,116,70088,188328
ML-DSA-44,keygen,117,69691,187256
ML-DSA-44,keygen,118,69773,187484
ML-DSA-44,keygen,119,70013,188130
ML-DSA-44,keygen,120,69929,187904
ML-DSA-44,keygen,121,69558,186908
ML-DSA-44,keygen,122,69702,187290
ML-DSA-44,keygen,123,69810,187576
ML-DSA-44,keygen,124,70905,190524
ML-DSA-44,keygen,125,70006,188108
ML-DSA-44,keygen,126,73916,198594
ML-DSA-44,keygen,127,73303,196970
ML-DSA-44,keygen,128,72604,195088
ML-DSA-44,keygen,129,69936,187922
ML-DSA-44,keygen,130,69515,186786
ML-DSA-44,keygen,131,69324,186276
ML-DSA-44,keygen,132,68326,183588
ML-DSA-44,keygen,133,69995,188078
ML-DSA-44,keygen,134,69096,185664
ML-DSA-44,keygen,135,70734,190070
ML-DSA-44,keygen,136,69889,187794
ML-DSA-44,keygen,137,70180,188578
ML-DSA-44,keygen,138,70478,189380
ML-DSA-44,keygen,139,68635,184426
ML-DSA-44,keygen,140,70442,189282
ML-DSA-44,keygen,141,73062,196128
ML-DSA-44,keygen,142,72506,194826
ML-DSA-44,keygen,143,69252,186082
ML-DSA-44,keygen,144,70891,190498
ML-DSA-44,keygen,145,69473,186680
ML-DSA-44,keygen,146,70011,188122
ML-DSA-44,keygen,147,70539,189542
ML-DSA-44,keygen,148,70645,189828
ML-DSA-44,keygen,149,70599,189702
ML-DSA-44,keygen,150,69472,186678
ML-DSA-44,keygen,151,69263,186112
ML-DSA-44,keygen,152,69815,187594
ML-DSA-44,keygen,153,68841,184980
ML-DSA-44,keygen,154,69763,187454
ML-DSA-44,keygen,155,71889,193172
ML-DSA-44,keygen,156,72402,194462
ML-DSA-44,keygen,157,72373,194468
ML-DSA-44,keygen,158,69041,185516
ML-DSA-44,keygen,159,70502,189444
ML-DSA-44,keygen,160,69315,186252
ML-DSA-44,keygen,161,69359,186370
ML-DSA-44,keygen,162,70019,188144
ML-DSA-44,keygen,163,69673,187212
ML-DSA-44,keygen,164,69862,187718
ML-DSA-44,keygen,165,69677,187226
ML-DSA-44,keygen,166,70030,188170
ML-DSA-44,keygen,167,69481,186698
ML-DSA-44,keygen,168,72773,195528
ML-DSA-44,keygen,169,73538,197582
