algo,op,iter,wall_ns,cycles
ecdh-P-256,keygen,0,15582,41720
ecdh-P-256,keygen,1,13012,34902
ecdh-P-256,keygen,2,12332,33078
ecdh-P-256,keygen,3,12379,33200
ecdh-P-256,keygen,4,12473,33456
ecdh-P-256,keygen,5,12400,33232
ecdh-P-256,keygen,6,16901,45364
ecdh-P-256,keygen,7,12423,33322
ecdh-P-256,keygen,8,12548,33660
ecdh-P-256,keygen,9,12453,33406
ecdh-P-256,keygen,10,12410,33288
ecdh-P-256,keygen,11,12738,33932
ecdh-P-256,keygen,12,12550,33642
ecdh-P-256,keygen,13,12508,33554
ecdh-P-256,keygen,14,12528,33606
ecdh-P-256,keygen,15,12495,33518
ecdh-P-256,keygen,16,12305,33004
ecdh-P-256,keygen,17,12397,33256
ecdh-P-256,keygen,18,12454,33408
ecdh-P-256,keygen,19,12286,32960
ecdh-P-256,keygen,20,13347,35808
ecdh-P-256,keygen,21,12304,33004
ecdh-P-256,keygen,22,12284,32948
ecdh-P-256,keygen,23,12268,32902
ecdh-P-256,keygen,24,12379,33204
ecdh-P-256,keygen,25,12232,32812
ecdh-P-256,keygen,26,12284,32948
ecdh-P-256,keygen,27,12309,33018
ecdh-P-256,keygen,28,12269,32908
ecdh-P-256,keygen,29,12430,33342
ecdh-P-256,keygen,30,12264,32896
ecdh-P-256,keygen,31,12310,33022
ecdh-P-256,keygen,32,12208,32744
ecdh-P-256,keygen,33,12359,33150
ecdh-P-256,keygen,34,12268,32908
ecdh-P-256,keygen,35,12345,33106
ecdh-P-256,keygen,36,12356,33146
ecdh-P-256,keygen,37,12360,33154
ecdh-P-256,keygen,38,16764,44978
ecdh-P-256,keygen,39,12709,34090
ecdh-P-256,keygen,40,12337,33094
ecdh-P-256,keygen,41,12833,34428
ecdh-P-256,keygen,42,11642,31226
ecdh-P-256,keygen,43,11735,31478
ecdh-P-256,keygen,44,11703,31392
ecdh-P-256,keygen,45,11680,31330
ecdh-P-256,keygen,46,11768,31566
ecdh-P-256,keygen,47,11758,31540
ecdh-P-256,keygen,48,11755,31508
ecdh-P-256,keygen,49,11687,31352
ecdh-P-256,keygen,50,11682,31312
ecdh-P-256,keygen,51,11742,31498
ecdh-P-256,keygen,52,11729,31464
ecdh-P-256,keygen,53,11815,31692
ecdh-P-256,keygen,54,11672,31310
ecdh-P-256,keygen,55,11766,31560
ecdh-P-256,keygen,56,11750,31520
ecdh-P-256,keygen,57,11677,31322
ecdh-P-256,keygen,58,11736,31480
ecdh-P-256,keygen,59,11710,31412
ecdh-P-256,keygen,60,11686,31350
ecdh-P-256,keygen,61,11718,31434
ecdh-P-256,keygen,62,12869,34514
ecdh-P-256,keygen,63,15509,41600
ecdh-P-256,keygen,64,11868,31840
ecdh-P-256,keygen,65,11661,31254
ecdh-P-256,keygen,66,11697,31380
ecdh-P-256,keygen,67,11629,31196
ecdh-P-256,keygen,68,11673,31310
ecdh-P-256,keygen,69,11713,31420
ecdh-P-256,keygen,70,11727,31432
ecdh-P-256,keygen,71,11685,31348
ecdh-P-256,keygen,72,11658,31270
ecdh-P-256,keygen,73,11726,31448
ecdh-P-256,keygen,74,11732,31474
ecdh-P-256,keygen,75,11664,31290
ecdh-P-256,keygen,76,11694,31366
ecdh-P-256,keygen,77,11710,31414
ecdh-P-256,keygen,78,11721,31440
ecdh-P-256,keygen,79,11705,31398
ecdh-P-256,keygen,80,11697,31382
ecdh-P-256,keygen,81,19373,52008
ecdh-P-256,keygen,82,24352,65092
ecdh-P-256,keygen,83,44067,118372
ecdh-P-256,keygen,84,12368,33176
ecdh-P-256,keygen,85,12283,32948
ecdh-P-256,keygen,86,12938,34708
ecdh-P-256,keygen,87,12479,33472
ecdh-P-256,keygen,88,12502,33534
ecdh-P-256,keygen,89,12865,34510
ecdh-P-256,keygen,90,12516,33574
ecdh-P-256,keygen,91,12439,33366
ecdh-P-256,keygen,92,12227,32798
ecdh-P-256,keygen,93,13379,35872
ecdh-P-256,keygen,94,11847,31778
ecdh-P-256,keygen,95,11974,32120
ecdh-P-256,keygen,96,11695,31372
ecdh-P-256,keygen,97,11804,31664
ecdh-P-256,keygen,98,11741,31496
ecdh-P-256,keygen,99,11691,31362
ecdh-P-256,keygen,100,11694,31370
ecdh-P-256,keygen,101,11775,31588
ecdh-P-256,keygen,102,11680,31330
ecdh-P-256,keygen,103,11674,31312
ecdh-P-256,keygen,104,11762,31552
ecdh-P-256,keygen,105,11662,31284
ecdh-P-256,keygen,106,11736,31480
ecdh-P-256,keygen,107,11687,31346
ecdh-P-256,keygen,108,11701,31386
ecdh-P-256,keygen,109,11676,31320
ecdh-P-256,keygen,110,11709,31408
ecdh-P-256,keygen,111,11741,31496
ecdh-P-256,keygen,112,11773,31578
ecdh-P-256,keygen,113,11667,31294
ecdh-P-256,keygen,114,11687,31348
ecdh-P-256,keygen,115,11686,31346
ecdh-P-256,keygen,116,11719,31434
ecdh-P-256,keygen,117,11745,31502
ecdh-P-256,keygen,118,11720,31436
ecdh-P-256,keygen,119,11656,31266
ecdh-P-256,keygen,120,11644,31232
ecdh-P-256,keygen,121,11680,31328
ecdh-P-256,keygen,122,11757,31538
ecdh-P-256,keygen,123,12766,34250
ecdh-P-256,keygen,124,11883,31868
ecdh-P-256,keygen,125,11809,31658
ecdh-P-256,keygen,126,11863,31822
ecdh-P-256,keygen,127,11880,31842
ecdh-P-256,keygen,128,12216,32768
ecdh-P-256,keygen,129,11823,31712
ecdh-P-256,keygen,130,11828,31734
ecdh-P-256,keygen,131,11724,31452
ecdh-P-256,keygen,132,11810,31686
ecdh-P-256,keygen,133,11808,31676
ecdh-P-256,keygen,134,11790,31626
ecdh-P-256,keygen,135,11783,31604
ecdh-P-256,keygen,136,11828,31726
ecdh-P-256,keygen,137,11829,31730
ecdh-P-256,keygen,138,11810,31680
ecdh-P-256,keygen,139,11805,31668
ecdh-P-256,keygen,140,11732,31472
ecdh-P-256,keygen,141,11877,31860
ecdh-P-256,keygen,142,11823,31716
ecdh-P-256,keygen,143,11728,31456
ecdh-P-256,keygen,144,11771,31574
ecdh-P-256,keygen,145,11733,31472
ecdh-P-256,keygen,146,11818,31698
ecdh-P-256,keygen,147,11713,31418
ecdh-P-256,keygen,148,11806,31664
ecdh-P-256,keygen,149,11793,31632
ecdh-P-256,keygen,150,11804,31664
ecdh-P-256,keygen,151,11814,31690
ecdh-P-256,keygen,152,11767,31564
ecdh-P-256,keygen,153,11798,31646
ecdh-P-256,keygen,154,11773,31582
ecdh-P-256,keygen,155,11782,31604
ecdh-P-256,keygen,156,11782,31604
ecdh-P-256,keygen,157,11710,31408
ecdh-P-256,keygen,158,14347,38500
ecdh-P-256,keygen,159,11784,31586
ecdh-P-256,keygen,160,12115,32498
ecdh-P-256,keygen,161,12298,32994
ecdh-P-256,keygen,162,12316,33038
ecdh-P-256,keygen,163,12346,33112
ecdh-P-256,keygen,164,12356,32930
ecdh-P-256,keygen,165,12518,33582
ecdh-P-256,keygen,166,12411,33292
ecdh-P-256,keygen,167,12331,33078
ecdh-P-256,keygen,168,12284,32952
ecdh-P-256,keygen,169,12327,33066
ecdh-P-256,keygen,170,13362,35846
ecdh-P-256,keygen,171,11765,31562
ecdh-P-256,keygen,172,11749,31514
ecdh-P-256,keygen,173,11788,31620
ecdh-P-256,keygen,174,11783,31606
ecdh-P-256,keygen,175,11758,31538
ecdh-P-256,keygen,176,11731,31464
ecdh-P-256,keygen,177,11736,31478
ecdh-P-256,keygen,178,11721,31442
ecdh-P-256,keygen,179,12184,32680
ecdh-P-256,keygen,180,12296,32982
ecdh-P-256,keygen,181,12423,33324
ecdh-P-256,keygen,182,12540,33638
ecdh-P-256,keygen,183,12875,34538
ecdh-P-256,keygen,184,13072,35068
ecdh-P-256,keygen,185,14747,39554
ecdh-P-256,keygen,186,13029,34950
ecdh-P-256,keygen,187,12276,32904
ecdh-P-256,keygen,188,12377,33200
ecdh-P-256,keygen,189,12239,32832
ecdh-P-256,keygen,190,12836,34408
ecdh-P-256,keygen,191,12460,33422
ecdh-P-256,keygen,192,12367,33174
ecdh-P-256,keygen,193,12402,33270
ecdh-P-256,keygen,194,12568,33712
ecdh-P-256,keygen,195,12497,33524
ecdh-P-256,keygen,196,13355,35828
ecdh-P-256,keygen,197,12244,32842
ecdh-P-256,keygen,198,12254,32868
ecdh-P-256,keygen,199,12256,32874
ecdh-P-256,derive,0,40635,109148
ecdh-P-256,derive,1,40410,108544
ecdh-P-256,derive,2,40493,108792
ecdh-P-256,derive,3,40424,108604
ecdh-P-256,derive,4,40263,108172
ecdh-P-256,derive,5,40510,108836
ecdh-P-256,derive,6,40290,108248
ecdh-P-256,derive,7,45943,123428
ecdh-P-256,derive,8,41797,112290
ecdh-P-256,derive,9,42279,113590
ecdh-P-256,derive,10,42197,113368
ecdh-P-256,derive,11,42534,114272
ecdh-P-256,derive,12,42173,113304
ecdh-P-256,derive,13,42287,113610
ecdh-P-256,derive,14,41314,110996
